sequence_id,date
A/India/PUN-NIV24_1740/2024,2024.387
A/Maldives/1746/2024,2024.523
A/Maldives/1433/2024,2024.48
A/NakhonPhanom/121/2024,2024.414
A/Vietnam/4368/2024,2024.526
A/Vietnam/PF324329/2024,2024.714
A/AbuDhabi/4946/2024,2024.673
A/Madagascar/2301/2025,2025.393
A/Croatia/HZJZ_8771/2025,2025.166
A/SintMaarten/1739/2025,2025.193
A/Kosovo/3367/2024,2024.985
A/Slovakia/uvzsr-40502/2025,2025.218
A/Belgium/S4202/2025,2025.207
A/Lao/2817/2024,2024.824
A/Bahrain/3184/2024,2024.865
A/Bahrain/9561/2024,2024.813
A/Hyogo/3020/2024,2024.714
A/Vietnam/PF424430/2025,2025.004
A/Liaoning-Laobian/SWL1278/2025,2025.344
A/Hainan-Dingan/SWL1784/2024,2024.698
A/Hungary/286/2024,2024.867
A/Canberra/651/2024,2024.84
A/Singapore/KK1423/2024,2024.422
A/HongKong/9271/2024,2024.865
A/Zhejiang-Nanhu/SWL11143/2024,2024.941
A/Saarland/19/2024,2024.777
A/Trieste/212/2024,2024.999
A/Zhejiang-Yuecheng/SWL1906/2025,2025.566
A/Kobe/24357/2024,2024.925
A/Austria/MUW1780567/2024,2024.966
A/Hunan-Louxing/SWL144/2025,2025.001
A/Kosovo/52/2025,2025.023
A/Belgium/S8297/2024,2024.887
A/Lyon-CHU/250326908/2025,2025.149
A/Austria/1774668/2024,2024.908
A/Zvenigovo/RII-MH234932S/2025,2025.171
A/Zvenigovo/RII-MH234911S/2025,2025.149
A/Yokosuka/5/2024,2024.898
A/Qinghai-Chengbei/SWL1333/2025,2025.462
A/Lithuania/P25-10138/2025,2025.147
A/Vasteras/SE24-17277/2024,2024.958
A/Denmark/2522/2024,2024.914
A/Montenegro/2391072402/2024,2024.999
A/Valladolid/1179/2025,2025.021
A/Valladolid/1176/2025,2025.015
A/Colombia/7939/2024,2024.988
A/Trieste/198/2024,2024.887
A/SouthAfrica/1476/2025,2025.122
A/Vasteras/SE25-02132/2025,2025.108
A/Hungary/8/2025,2024.988
A/Darwin/1906/2024,2024.936
A/Bari/23/2025,2025.021
A/VinaDelMar/17498/2025,2025.149
A/Uppsala/SE24-16103/2024,2024.9
A/Toulon/241882136/2024,2024.908
A/Denmark/2402/2024,2024.829
A/SriLanka/R5_BC36/2025,2025.149
A/SriLanka/9/2025,2025.032
A/Ghana/7696/2024,2024.908
A/Ghana/284/2025,2025.177
A/Ghana/68/2025,2025.059
A/Iowa/110/2024,2024.739
A/Szczecin/1370/2025,2025.07
A/Trieste/199/2024,2024.908
A/Athens/SENT11007/2025,2025.097
A/Macedonia/563/2025,2025.136
A/WestVirginia/10/2025,2025.092
A/SintMaarten/1373/2025,2025.138
A/Ireland/95275/2024,2024.996
A/Norway/7606/2024,2024.78
A/Croatia/HZJZ-8128/2024,2024.827
A/Victoria/42/2025,2025.059
A/Maldives/2277/2024,2024.906
A/Maldives/2395/2024,2024.96
A/Vietnam/5131/2025,2025.218
A/CzechRepublic/934/2025,2025.152
A/YoshkarOla/RII-MH245818S/2025,2025.305
A/Uganda/7355/2025,2025.821
A/Mali/5130/2025,2025.495
A/StPetersburg/RII-MH247029S/2025,2025.445
A/Tokyo/EIS11-294/2024,2024.977
A/Guam/5964/2025,2025.16
A/Guam/5454/2025,2025.023
A/SriLanka/BC61March2026/2025,2025.322
A/Vietnam/5072/2025,2025.248
A/Yokosuka/4/2025,2025.056
A/Yokosuka/6/2025,2025.105
A/Hainan-Dongfang/SWL1105/2025,2025.095
A/WesternAustralia/2509008175/2025,2025.245
A/Vietnam/PF126009/2026,2026.018
A/Vietnam/5350/2025,2025.768
