sequence_id,date,clade,subclade,region,country
A/Victoria/5/2022,2022.007,2a.1,G.1.1,Oceania,Australia
A/Finland/280/2022,2022.168,2a.1,G.1.1,Europe,Finland
A/Milan/112/2022,2022.336,2a.1,G.1.1,Europe,Italy
A/Victoria/5198/2022,2022.738,2a.1,G.1.1,Oceania,Australia
A/Thuringen/40/2022,2022.774,2a.1,G.1.1,Europe,Germany
A/NewJersey/31/2022,2022.708,2a.1,G.1.1,North America,USA
A/SuratThani/NIC-P2977/2022,2022.664,2a.1,G.1.1,Southeast Asia,Thailand
A/NewYork/3/2021,2021.708,2a.1a,G.1.1.1,North America,USA
A/Maryland/2/2021,2021.755,2a.1a,G.1.1.1,North America,USA
A/Arizona/25/2022,2022.325,2a.1a,G.1.1.1,North America,USA
A/RhodeIsland/9/2021,2021.914,2a.1a,G.1.1.1,North America,USA
A/Yokohama/3/2021,2021.949,2a.1a,G.1.1.1,Japan Korea,Japan
A/Colorado/6/2022,2022.103,2a.1a,G.1.1.1,North America,USA
A/Victoria/6/2022,2022.116,2a.1a,G.1.1.1,Oceania,Australia
A/Valparaiso/66437/2022,2022.396,2a.1a,G.1.1.1,South America,Chile
A/Picardie/28479/2021,2021.711,2a.1,G.1.1,Europe,France
A/Thailand/508/2022,2022.478,2a.1,G.1.1,Southeast Asia,Thailand
A/Thailand/1489/2022,2022.355,2a.1,G.1.1,Southeast Asia,Thailand
A/Trieste/16/2022,2022.13,2a.1,G.1.1,Europe,Italy
A/Croatia/75169/2022,2022.316,2a.1,G.1.1,Europe,Croatia
A/Croatia/69089/2022,2022.245,2a.1,G.1.1,Europe,Croatia
A/Bulgaria/1827/2022,2022.264,2a.1,G.1.1,Europe,Bulgaria
A/Finland/300/2022,2022.738,2a.1b,G.1.1.2,Europe,Finland
A/Victoria/5211/2022,2022.895,2a.1b,G.1.1.2,Oceania,Australia
A/Henan-Shihe/1977/2023,2023.774,2a.1b,G.1.1.2,China,China
A/Tunisia/1652/2023,2023.084,2a.1b,G.1.1.2,Africa,Tunisia
A/Austria/1598137/2023,2023.177,2a.1b,G.1.1.2,Europe,Austria
A/Norway/7235/2023,2023.39,2a.1b,G.1.1.2,Europe,Norway
A/Swansea/9594/2022,2022.93,2a.1b,G.1.1.2,Europe,United Kingdom
A/StPetersburg/RII-9000S/2023,2023.032,2a.1b,G.1.1.2,West Asia,Russia
A/Switzerland/89582/2022,2022.93,2a.1b,G.1.1.2,Europe,Switzerland
A/Macedonia/IPH-MKD-288SARI/2022,2022.911,2a.1b,G.1.1.2,Europe,Macedonia
A/Michigan/60/2022,2022.796,2a.1b,G.1.1.2,North America,USA
A/Netherlands/1617/2023,2023.39,2a.1b,G.1.1.2,Europe,Netherlands
A/StPetersburg/RII-14137S/2023,2023.193,2a.1b,G.1.1.2,West Asia,Russia
A/Valladolid/4167/2023,2023.215,2a.1b,G.1.1.2,Europe,Spain
A/Leon/4311/2023,2023.215,2a.1b,G.1.1.2,Europe,Spain
A/Kanagawa/AC2316/2023,2023.768,2a.1b,G.1.1.2,Japan Korea,Japan
A/Brisbane/273/2023,2023.368,2a.1b,G.1.1.2,Oceania,Australia
A/Bolivia/18559VIR/2022,2022.264,2a,G.1,South America,Bolivia
A/India/PUN-NIV323256/2021,2021.47,2a,G.1,South Asia,India
A/India/Aurangabad-QC-21_55/2021,2021.673,2a,G.1,South Asia,India
A/India/PUN-NIV301759/2021,2021.278,2a,G.1,South Asia,India
A/Zgharta/6633/2021,2021.818,2a.3,G.1.3,West Asia,Lebanon
A/SriLanka/5/2022,2022.048,2a.3,G.1.3,South Asia,Sri Lanka
A/Myanmar/I039/2021,2021.582,2a.3,G.1.3,Southeast Asia,Myanmar
A/Victoria/5/2021,2021.61,2a.3,G.1.3,Oceania,Australia
A/Alaska/1/2021,2021.634,2a.3,G.1.3,North America,USA
A/Alaska/1/2021-egg,2021.601,2a.3,G.1.3,North America,USA
A/Singapore/SAR86232/2021,2021.889,2a.3,G.1.3,Southeast Asia,Singapore
A/Darwin/24/2021-egg,2021.612,2a.3,G.1.3,Oceania,Australia
A/Darwin/24/2021,2021.61,2a.3,G.1.3,Oceania,Australia
A/Bhutan/1137/2021,2021.99,2a.3,G.1.3,South Asia,Bhutan
A/India/Kerala-NIVQC471/2021,2021.875,2a.3,G.1.3,South Asia,India
A/AbuDhabi/3550500/2021,2021.971,2a.3b,G.1.3.2,West Asia,United Arab Emirates
A/Bhutan/1331/2022,2022.837,2a.3b,G.1.3.2,South Asia,Bhutan
A/Bhutan/1287/2022,2022.738,2a.3b,G.1.3.2,South Asia,Bhutan
A/Norway/32026/2022,2022.744,2a.3b,G.1.3.2,Europe,Norway
A/SriLanka/26/2022,2022.988,2a.3b,G.1.3.2,South Asia,Sri Lanka
A/UmmAlQuwain/7615/2023,2023.467,2a.3b,G.1.3.2,West Asia,United Arab Emirates
A/SriLanka/7/2023,2023.045,2a.3b,G.1.3.2,South Asia,Sri Lanka
A/California/37/2021,2021.941,2a.3,G.1.3,North America,USA
A/England/214191723/2021,2021.779,2a.3,G.1.3,Europe,United Kingdom
A/Hungary/9/2021,2021.933,2a.3,G.1.3,Europe,Hungary
A/Netherlands/99/2021,2021.9,2a.3,G.1.3,Europe,Netherlands
A/Santiago/188970/2021,2021.916,2a.3,G.1.3,South America,Chile
A/Victoria/9/2021,2021.952,2a.3,G.1.3,Oceania,Australia
A/Rome/3/2021,2021.84,2a.3,G.1.3,Europe,Italy
A/Lisbon/70/2022,2022.062,2a.3,G.1.3,Europe,Portugal
A/Qatar/25-VI-22-1930279/2022,2022.653,2a.3,G.1.3,West Asia,Qatar
A/Paraiba/181445-IEC/2021,2021.719,2a.3,G.1.3,South America,Brazil
A/PuertoMontt/71529/2022,2022.421,2a.3,G.1.3,South America,Chile
A/Poland/PL80/2022,2022.914,2a.3,G.1.3,Europe,Poland
A/SantaCatarina/1975/2022,2022.034,2a.3,G.1.3,South America,Brazil
A/Uruguay/1046/2022,2022.179,2a.3,G.1.3,South America,Uruguay
A/Zambia/7161/2022,2022.273,2a.3,G.1.3,Africa,Zambia
A/Zambia/1455/2022,2022.818,2a.3,G.1.3,Africa,Zambia
A/Zambia/1315/2022,2022.508,2a.3,G.1.3,Africa,Zambia
A/Zambia/9275/2022,2022.642,2a.3,G.1.3,Africa,Zambia
A/SaoPaulo/SPPU08586/2021,2021.911,2a.3,G.1.3,South America,Brazil
A/Ireland/6979/2021,2021.968,2a.3,G.1.3,Europe,Ireland
A/Trujillo/TRU02885/2023,2023.199,2a.3,G.1.3,South America,Peru
A/Peru/2024/2023,2023.303,2a.3,G.1.3,South America,Peru
A/Peru/5443/2023,2023.412,2a.3,G.1.3,South America,Peru
A/Uruguay/3769/2022,2022.815,2a.3,G.1.3,South America,Uruguay
A/Georgia/17/2023,2023.086,2a.3,G.1.3,North America,USA
A/HongKong/33/2022,2022.87,2a.3,G.1.3,China,Hong Kong
A/Michigan/83/2022,2022.859,2a.3,G.1.3,North America,USA
A/Chile/9522/2022,2022.971,2a.3,G.1.3,South America,Chile
A/VinaDelMar/90277/2022,2022.547,2a.3,G.1.3,South America,Chile
A/Trujillo/TRU02780/2023,2022.862,2a.3,G.1.3,South America,Peru
A/VinaDelMar/116666/2022,2022.719,2a.3,G.1.3,South America,Chile
A/Valparaiso/94712/2022,2022.582,2a.3,G.1.3,South America,Chile
A/SriLanka/8/2022,2022.815,2a.3a,G.1.3.1,South Asia,Sri Lanka
A/Singapore/SAR39241/2022,2022.319,2a.3a,G.1.3.1,Southeast Asia,Singapore
A/Maldives/819/2021,2021.749,2a.3a,G.1.3.1,South Asia,Maldives
A/Nepal/21FL2141/2021,2021.566,2a.3a,G.1.3.1,South Asia,Nepal
A/Niger/10238/2021,2021.971,2a.3a,G.1.3.1,Africa,Niger
A/Niger/10322/2022,2022.015,2a.3a,G.1.3.1,Africa,Niger
A/Norway/29512/2021,2021.9,2a.3a,G.1.3.1,Europe,Norway
A/Togo/1949/2022,2022.738,2a.3a,G.1.3.1,Africa,Togo
A/Togo/159/2023,2023.092,2a.3a,G.1.3.1,Africa,Togo
A/Niger/3290/2022,2022.993,2a.3a,G.1.3.1,Africa,Niger
A/CoteDIvoire/3789/2023,2023.851,2a.3a,G.1.3.1,Africa,Côte d'Ivoire
A/Ghana/1229/2024,2024.597,2a.3a,G.1.3.1,Africa,Ghana
A/Ghana/7934/2023,2023.741,2a.3a,G.1.3.1,Africa,Ghana
A/Togo/1668/2023,2023.829,2a.3a,G.1.3.1,Africa,Togo
A/Portugal/210312/2022,2022.155,2a.3a,G.1.3.1,Europe,Portugal
A/Ghana/2122/2022,2022.39,2a.3a,G.1.3.1,Africa,Ghana
A/Thailand/25/2022,2022.842,2a.3a,G.1.3.1,Southeast Asia,Thailand
A/Yokohama/31/2023,2023.064,2a.3a,G.1.3.1,Japan Korea,Japan
A/Yokohama/51/2023,2023.092,2a.3a,G.1.3.1,Japan Korea,Japan
A/Nepal/PPHL09/2022,2022.579,2a.3a,G.1.3.1,South Asia,Nepal
A/India/Kashmir-Niviso_22_06/2022,2022.401,2a.3a,G.1.3.1,South Asia,India
A/UnitedKingdom/13538/2022,2022.774,2a.3a,G.1.3.1,Europe,United Kingdom
A/BurkinaFaso/2539/2022,2022.892,2a.3a,G.1.3.1,Africa,Burkina Faso
A/Bahrain/1899/2023,2023.582,2a.3a.1,J.4,West Asia,Bahrain
A/Tenby/1009/2023,2023.579,2a.3a.1,J.4,Europe,United Kingdom
A/Songkhla/THIS28/2023,2023.549,2a.3a.1,J.4,Southeast Asia,Thailand
A/France/IDF-RELAB-IPP12405/2024,2024.807,2a.3a.1,J.4,Europe,France
A/BurkinaFaso/3131/2023,2023.886,2a.3a.1,J.4,Africa,Burkina Faso
A/Yaounde/23V-12684/2023,2023.944,2a.3a.1,J.4,Africa,Cameroon
A/Bahrain/2317/2023,2023.79,2a.3a.1,J.4,West Asia,Bahrain
A/Bahrain/4658/2022,2022.36,2a.3a.1,J,West Asia,Bahrain
A/Wakayama/3/2022,2022.867,2a.3a.1,J,Japan Korea,Japan
A/HongKong/37/2022,2022.922,2a.3a.1,J,China,Hong Kong
A/Thailand/9/2022,2022.527,2a.3a.1,J,Southeast Asia,Thailand
A/Thailand/8/2022-egg,2022.718,2a.3a.1,J,Oceania,Australia
A/Thailand/8/2022,2022.525,2a.3a.1,J,Southeast Asia,Thailand
A/TimorLeste/54/2023,2023.974,2a.3a.1,J,Southeast Asia,East Timor
A/TimorLeste/55/2023,2023.873,2a.3a.1,J,Southeast Asia,East Timor
A/Oman/9537/2022,2022.445,2a.3a.1,J,West Asia,Oman
A/Massachusetts/18/2022,2022.423,2a.3a.1,J,North America,USA
A/SuratThani/P4427/2022,2022.938,2a.3a.1,J,Southeast Asia,Thailand
A/Ontario/RV00530/2023,2023.338,2a.3a.1,J,North America,Canada
A/SuratThani/3897/2022,2022.823,2a.3a.1,J,Southeast Asia,Thailand
A/Toulon/NOMS22133/2022,2022.705,2a.3a.1,J,Europe,France
A/Toulon/NOMS22129/2022,2022.632,2a.3a.1,J,Europe,France
A/AbuDhabi/2946/2022,2022.722,2a.3a.1,J,West Asia,United Arab Emirates
A/Newcastle/113/2023,2023.347,2a.3a.1,J,Oceania,Australia
A/Uaq/12396/2023,2023.692,2a.3a.1,J,West Asia,United Arab Emirates
A/SouthAfrica/R07227/2023,2023.453,2a.3a.1,J,Africa,South Africa
A/NewMexico/43/2023,2023.579,2a.3a.1,J,North America,USA
A/SouthAfrica/R07771/2023,2023.5,2a.3a.1,J,Africa,South Africa
A/SouthAfrica/R06126/2023,2023.412,2a.3a.1,J,Africa,South Africa
A/SouthAfrica/R06066/2023,2023.407,2a.3a.1,J,Africa,South Africa
A/Switzerland/86247/2022,2022.87,2a.3a.1,J,Europe,Switzerland
A/Singapore/TT0216/2023,2023.223,2a.3a.1,J,Southeast Asia,Singapore
A/Canberra/79/2023,2023.338,2a.3a.1,J,Oceania,Australia
A/Lisbon/5/2023,2023.007,2a.3a.1,J,Europe,Portugal
A/Vietnam/3030/2023,2023.656,2a.3a.1,J,Southeast Asia,Vietnam
A/Utah/33/2023,2023.481,2a.3a.1,J,North America,USA
A/SriLanka/7/2024,2024.004,2a.3a.1,J,South Asia,Sri Lanka
A/Bawshar/52310940/2023,2023.303,2a.3a.1,J,West Asia,Oman
A/Wisconsin/62/2023,2023.686,2a.3a.1,J,North America,USA
A/Zhejiang-Nanhu/1438/2023,2023.333,2a.3a.1,J.3,China,China
A/Singapore/TT0430/2023,2023.379,2a.3a.1,J.3,Southeast Asia,Singapore
A/Zhejiang-Nanhu/1420/2023,2023.314,2a.3a.1,J.3,China,China
A/Anhui-Jinan/11028/2023,2023.774,2a.3a.1,J.3,China,China
A/Brunei/111/2023,2023.818,2a.3a.1,J.3,Southeast Asia,Brunei
A/ZabaykalskyKrai/41-5V/2023,2023.834,2a.3a.1,J.3,West Asia,Russia
A/Shanghai/PT1523C1/2023,2023.486,2a.3a.1,J.3,China,China
A/Victoria/967/2023,2023.341,2a.3a.1,J,Oceania,Australia
A/Victoria/916/2023,2023.314,2a.3a.1,J,Oceania,Australia
A/Victoria/2289/2023,2023.492,2a.3a.1,J,Oceania,Australia
A/Wellington/6/2023,2023.147,2a.3a.1,J,Oceania,New Zealand
A/Nepal/S574/2023,2023.155,2a.3a.1,J,South Asia,Nepal
A/Kenya/105/2023,2023.585,2a.3a.1,J,Africa,Kenya
A/Bangladesh/3031/2023,2023.325,2a.3a.1,J,South Asia,Bangladesh
A/Maldives/1074/2023,2023.503,2a.3a.1,J,South Asia,Maldives
A/Maldives/823/2023,2023.407,2a.3a.1,J,South Asia,Maldives
A/Maldives/991/2023,2023.47,2a.3a.1,J,South Asia,Maldives
A/RasAlKhaimah/8132/2023,2023.522,2a.3a.1,J,West Asia,United Arab Emirates
A/TimorLeste/50/2023,2023.832,2a.3a.1,J,Southeast Asia,East Timor
A/SuratThani/P2518/2023,2023.495,2a.3a.1,J,Southeast Asia,Thailand
A/Suriname/609/2023,2023.629,2a.3a.1,J,South America,Suriname
A/Suriname/506/2023,2023.538,2a.3a.1,J,South America,Suriname
A/Thailand/22/2022,2022.725,2a.3a.1,J,Southeast Asia,Thailand
A/TimorLeste/25/2023,2023.053,2a.3a.1,J,Southeast Asia,East Timor
A/Maldives/1898/2023,2023.818,2a.3a.1,J.1,South Asia,Maldives
A/HongKong/1534/2023,2023.519,2a.3a.1,J.1,China,Hong Kong
A/Guangdong-Zhenjiang/1261/2024,2024.31,2a.3a.1,J.1,China,China
A/HongKong/EPI0161/2023,2023.585,2a.3a.1,J.1,China,Hong Kong
A/Shanghai-Putuo/1727/2023,2023.695,2a.3a.1,J.1,China,China
A/Slovenia/8/2024,2023.99,2a.3a.1,J.1,Europe,Slovenia
A/Santiago/99025/2023,2023.982,2a.3a.1,J.1,South America,Chile
A/Okinawa/329/2024,2024.365,2a.3a.1,J.1,Japan Korea,Japan
A/Yamagata/139/2024,2024.272,2a.3a.1,J.1,Japan Korea,Japan
A/Yamaguchi/77/2024,2024.135,2a.3a.1,J.1,Japan Korea,Japan
A/Victoria/3099/2023,2023.897,2a.3a.1,J.1.1,Oceania,Australia
A/Lyon-CHU/250546769/2025,2025.248,2a.3a.1,J.1.1,Europe,France
A/Zambia/11-NIC-072/2024,2024.081,2a.3a.1,J.1.1,Africa,Zambia
A/Zambia/119/2024,2024.261,2a.3a.1,J.1.1,Africa,Zambia
A/Pennsylvania/98/2023,2023.971,2a.3a.1,J.1.1,North America,USA
A/Victoria/1520A/2024,2024.542,2a.3a.1,J.1.1,Oceania,Australia
A/Vietnam/5018/2025,2025.026,2a.3a.1,J.1.1,Southeast Asia,Vietnam
A/Victoria/995/2024,2024.48,2a.3a.1,J.1.1,Oceania,Australia
A/France/PAC-RELAB-IPP02589/2024,2024.078,2a.3a.1,J.1.1,Europe,France
A/Oman/3989/2024,2024.419,2a.3a.1,J.1.1,West Asia,Oman
A/Fujairah/9666/2024,2024.354,2a.3a.1,J.1.1,West Asia,United Arab Emirates
A/Singapore/MOH0334/2024,2024.581,2a.3a.1,J.1.1,Southeast Asia,Singapore
A/Swansea/8407/2024,2024.769,2a.3a.1,J.1.1,Europe,United Kingdom
A/Athens/ILI1563/2024,2024.906,2a.3a.1,J.1.1,Europe,Greece
A/Albania/310457/2024,2024.999,2a.3a.1,J.1.1,Europe,Albania
A/Victoria/2195/2023,2023.53,2a.3a.1,J.1,Oceania,Australia
A/Yokosuka/12/2023,2023.867,2a.3a.1,J.1,Japan Korea,Japan
A/Yokohama/167/2023,2023.793,2a.3a.1,J.1,Japan Korea,Japan
A/Finland/431/2023,2023.832,2a.3a.1,J.1,Europe,Finland
A/Zhejiang-Wuxin/1256/2024,2024.294,2a.3a.1,J.1,China,China
A/Zhejiang-Tongxiang/322/2023,2023.878,2a.3a.1,J.1,China,China
A/Yokohama/110/2023,2023.662,2a.3a.1,J.1,Japan Korea,Japan
A/Wellington/61/2023,2023.664,2a.3a.1,J.1,Oceania,New Zealand
A/Victoria/3240/2023,2023.895,2a.3a.1,J.1,Oceania,Australia
A/Wellington/69/2023,2023.774,2a.3a.1,J.1,Oceania,New Zealand
A/Sydney/856/2023,2023.938,2a.3a.1,J.1,Oceania,Australia
A/Kanagawa/IC2311/2023,2023.793,2a.3a.1,J.1,Japan Korea,Japan
A/Yokosuka/16/2023,2023.955,2a.3a.1,J.1,Japan Korea,Japan
A/Yokohama/10/2024,2024.078,2a.3a.1,J.1,Japan Korea,Japan
A/Wisconsin/99/2023,2023.87,2a.3a.1,J.1,North America,USA
A/ValencianCommunity/935/2024,2024.179,2a.3a.1,J.1,Europe,Spain
A/Uppsala/SE24-00437/2024,2024.02,2a.3a.1,J.1,Europe,Sweden
A/Segovia/54/2023,2023.807,2a.3a.1,J.1,Europe,Spain
A/France/PDL-IPP04796/2024,2024.212,2a.3a.1,J.1,Europe,France
A/Vietnam/227/2023,2023.089,2a.3a.1,J,Southeast Asia,Vietnam
A/Victoria/59/2023,2023.062,2a.3a.1,J,Oceania,Australia
A/Sydney/1304/2022,2022.823,2a.3a.1,J,Oceania,Australia
A/Ulsan/65/2022,2022.832,2a.3a.1,J,Japan Korea,South Korea
A/NewYork/66/2022,2022.993,2a.3a.1,J,North America,USA
A/Thailand/CU-PEH230999/2023,2023.678,2a.3a.1,J,Southeast Asia,Thailand
A/SouthAustralia/48/2023,2023.144,2a.3a.1,J,Oceania,Australia
A/Albania/289813/2022,2022.949,2a.3a.1,J,Europe,Albania
A/PaysDeLoire/5590/2023,2023.163,2a.3a.1,J,Europe,France
A/Zhejiang-Yiwu/1231/2023,2023.177,2a.3a.1,J,China,China
A/Lao/1666/2023,2023.297,2a.3a.1,J,Southeast Asia,Laos
A/NewYork/33/2023,2023.582,2a.3a.1,J,North America,USA
A/Zhejiang-Wuxin/1863/2023,2023.771,2a.3a.1,J,China,China
A/Zambia/1295/2023,2023.24,2a.3a.1,J,Africa,Zambia
A/SouthAfrica/R04548/2023,2023.322,2a.3a.1,J,Africa,South Africa
A/SriLanka/R5_BC14/2024,2024.619,2a.3a.1,J.2,South Asia,Sri Lanka
A/DistrictOfColumbia/27/2023,2023.938,2a.3a.1,J.2,North America,USA
A/Ireland/24264/2024,2024.214,2a.3a.1,J.2,Europe,Ireland
A/Wisconsin/57/2024,2024.22,2a.3a.1,J.2,North America,USA
A/Croatia/10136RV/2023,2023.278,2a.3a.1,J.2,Europe,Croatia
A/Croatia/10136RV/2023-egg,2023.925,2a.3a.1,J.2,Europe,Croatia
A/Kanagawa/IC2346/2023,2023.988,2a.3a.1,J.2,Japan Korea,Japan
A/Kentucky/29/2024,2024.447,2a.3a.1,J.2.5,North America,USA
A/Yokohama/30/2025,2025.13,2a.3a.1,J.2.5,Japan Korea,Japan
A/Colorado/229/2024,2024.862,2a.3a.1,J.2.5,North America,USA
A/Wisconsin/18/2025,2025.053,2a.3a.1,J.2.5,North America,USA
A/Yunnan-Xishan/11120/2025,2025.3,2a.3a.1,J.2,China,China
A/Lithuania/MB2501060048/2025,2024.996,2a.3a.1,J.2,Europe,Lithuania
A/Luxembourg/LNS9442753/2025,2025.13,2a.3a.1,J.2,Europe,Luxembourg
A/SouthAfrica/8461/2025,2025.675,2a.3a.1,J.2,Africa,South Africa
A/Yekaterinburg/82/2025,2025.27,2a.3a.1,J.2,West Asia,Russia
A/Solna/SE25-08259/2025,2025.462,2a.3a.1,J.2,Europe,Sweden
A/Talca/69165/2024,2024.643,2a.3a.1,J.2,South America,Chile
A/Talca/75547/2024,2024.717,2a.3a.1,J.2,South America,Chile
A/Victoria/440/2024,2024.324,2a.3a.1,J.2,Oceania,Australia
A/HongKong/2293/2024,2024.6,2a.3a.1,J.2,China,Hong Kong
A/Zhejiang-Haishu/1221/2025,2025.095,2a.3a.1,J.2,China,China
A/Hungary/146/2025,2025.234,2a.3a.1,J.2,Europe,Hungary
A/Guam/5525/2025,2025.034,2a.3a.1,J.2,Oceania,Guam
A/Lao/1649/2024,2024.48,2a.3a.1,J.2,Southeast Asia,Laos
A/Yokohama/31/2024,2024.556,2a.3a.1,J.2,Japan Korea,Japan
A/HongKong/8080/2024,2024.542,2a.3a.1,J.2,China,Hong Kong
A/Belgium/H0083/2024,2024.605,2a.3a.1,J.2,Europe,Belgium
A/Philippines/ILI24-1543/2024,2024.52,2a.3a.1,J.2,Southeast Asia,Philippines
A/Yamaguchi/97/2024,2024.638,2a.3a.1,J.2,Japan Korea,Japan
A/Yokohama/48/2024,2024.747,2a.3a.1,J.2,Japan Korea,Japan
A/SaoPaulo/358537332-IAL/2025,2025.601,2a.3a.1,J.2,South America,Brazil
A/Victoria/818/2025,2025.415,2a.3a.1,J.2,Oceania,Australia
A/Colombia/3073/2025,2025.752,2a.3a.1,J.2.3,South America,Colombia
A/Valdivia/62477/2025,2025.568,2a.3a.1,J.2.3,South America,Chile
A/Goias/520695502-IAL/2025,2025.927,2a.3a.1,J.2.3,South America,Brazil
A/Kentucky/24/2026,2026.136,2a.3a.1,J.2.3,North America,USA
A/Netherlands/10685/2024,2024.947,2a.3a.1,J.2.3,Europe,Netherlands
A/Netherlands/77/2025,2025.015,2a.3a.1,J.2.3,Europe,Netherlands
A/Victoria/869/2025,2025.41,2a.3a.1,J.2.3,Oceania,Australia
A/Victoria/769/2025,2025.401,2a.3a.1,J.2.3,Oceania,Australia
A/Luxembourg/LNS9749400/2026,2026.075,2a.3a.1,J.2.3,Europe,Luxembourg
A/SaoPaulo/358562700-IAL/2025,2025.714,2a.3a.1,J.2.3,South America,Brazil
A/SaoPaulo/358685105-IAL/2025,2025.886,2a.3a.1,J.2.3,South America,Brazil
A/Paraguay/1476/2026,2026.023,2a.3a.1,J.2.3,South America,Paraguay
A/Utah/52/2025,2025.489,2a.3a.1,J.2.3,North America,USA
A/Tokyo/EIS13-029/2025,2025.289,2a.3a.1,J.2.3,Japan Korea,Japan
A/Temuco/53782/2025,2025.448,2a.3a.1,J.2.3,South America,Chile
A/Valdivia/37488/2025,2025.325,2a.3a.1,J.2.3,South America,Chile
A/CzechRepublic/2887/2023,2023.903,2a.3a.1,J.2,Europe,Czech Republic
A/StPetersburg/RII-60/2024,2024.788,2a.3a.1,J.2,West Asia,Russia
A/HongKong/8052/2024,2024.816,2a.3a.1,J.2,China,Hong Kong
A/Yokohama/51/2024,2024.772,2a.3a.1,J.2,Japan Korea,Japan
A/Yekaterinburg/47/2024,2024.236,2a.3a.1,J.2,West Asia,Russia
A/Luxembourg/LNS9469187/2025,2025.133,2a.3a.1,J.2,Europe,Luxembourg
A/Belgium/S00631/2025,2024.993,2a.3a.1,J.2,Europe,Belgium
A/Wales/810/2025,2025.256,2a.3a.1,J.2,Europe,United Kingdom
A/Belgium/S3780/2025,2025.171,2a.3a.1,J.2,Europe,Belgium
A/Wellington/67/2023,2023.722,2a.3a.1,J.2,Oceania,New Zealand
A/Victoria/9/2024,2024.004,2a.3a.1,J.2,Oceania,Australia
A/Kenya/139/2024,2024.392,2a.3a.1,J.2,Africa,Kenya
A/Kenya/122/2024,2024.102,2a.3a.1,J.2,Africa,Kenya
A/Netherlands/97/2024,2024.015,2a.3a.1,J.2,Europe,Netherlands
A/Netherlands/1839/2024,2024.827,2a.3a.1,J.2,Europe,Netherlands
A/Romania/590210/2025,2025.075,2a.3a.1,J.2,Europe,Romania
A/Washington/6/2025,2025.092,2a.3a.1,J.2,North America,USA
A/Macedonia/5/2024,2024.25,2a.3a.1,J.2,Europe,Macedonia
A/India/Pun-Nivcov241918/2024,2024.299,2a.3a.1,J.2,South Asia,India
A/Sweden/SE24-15931/2024,2024.881,2a.3a.1,J.2,Europe,Sweden
A/Minnesota/111/2024,2024.695,2a.3a.1,J.2,North America,USA
A/Yunnan-Xishan/11334/2025,2025.36,2a.3a.1,J.2,China,China
A/Maldives/1141/2024,2024.411,2a.3a.1,J.2,South Asia,Maldives
A/Phuket/302/2024,2024.408,2a.3a.1,J.2,Southeast Asia,Thailand
A/AbuDhabi/8430/2024,2024.318,2a.3a.1,J.2,West Asia,United Arab Emirates
A/Tokyo/EIS10-294/2024,2024.485,2a.3a.1,J.2,Japan Korea,Japan
A/Bangladesh/3726/2024,2024.48,2a.3a.1,J.2,South Asia,Bangladesh
A/Michigan/82/2024,2024.264,2a.3a.1,J.2,North America,USA
A/Bhutan/1699/2024,2024.747,2a.3a.1,J.2.4,South Asia,Bhutan
A/Nepal/S774/2025,2025.152,2a.3a.1,J.2.4,South Asia,Nepal
A/Bhutan/90/2024,2024.906,2a.3a.1,J.2.4,South Asia,Bhutan
A/Valladolid/1187/2025,2025.018,2a.3a.1,J.2.4,Europe,Spain
A/Sydney/1359/2024,2024.911,2a.3a.1,J.2.4,Oceania,Australia
A/Singapore/GP20238/2024-egg,2024.985,2a.3a.1,J.2.4,Southeast Asia,Singapore
A/Singapore/GP20238/2024,2025.001,2a.3a.1,J.2.4,Europe,United Kingdom
A/Iceland/13146/2025,2025.316,2a.3a.1,J.2.4,Europe,Iceland
A/Ulaanbaatar/1898/2025,2025.368,2a.3a.1,J.2.4,West Asia,Mongolia
A/Ulaanbaatar/2031/2025,2025.423,2a.3a.1,J.2.4,West Asia,Mongolia
A/Mississippi/37/2025,2025.374,2a.3a.1,J.2.4,North America,USA
A/WesternAustralia/2526815156/2025,2025.733,2a.3a.1,J.2.4,Oceania,Australia
A/Wairarapa/1/2025,2025.571,2a.3a.1,J.2.4,Oceania,New Zealand
A/Odisha/727/2025,2025.275,2a.3a.1,J.2.4,South Asia,India
A/Fujian-Yanping/11201/2025,2025.382,2a.3a.1,J.2.4,China,China
A/Bhutan/2232/2025,2025.648,2a.3a.1,J.2.4,South Asia,Bhutan
A/Maldives/1256/2025,2025.47,2a.3a.1,J.2.4,South Asia,Maldives
A/Maldives/1472/2025,2025.505,2a.3a.1,J.2.4,South Asia,Maldives
A/Tokyo/EIS13-275/2025,2025.495,2a.3a.1,J.2.4,Japan Korea,Japan
A/Minnesota/101/2025,2025.632,2a.3a.1,J.2.4,North America,USA
A/Sydney/68/2025,2025.086,2a.3a.1,J.2.4,Oceania,Australia
A/Kanagawa/AC2413/2025,2025.226,2a.3a.1,J.2.4,Japan Korea,Japan
A/Yamagata/111/2025,2025.286,2a.3a.1,J.2.4,Japan Korea,Japan
A/Zamora/434/2025,2025.958,2a.3a.1,J.2.4,Europe,Spain
A/Bhutan/644/2025,2025.747,2a.3a.1,J.2.4,South Asia,Bhutan
A/Zambia/93/2025,2025.563,2a.3a.1,J.2.4,Africa,Zambia
A/Netherlands/2125/2025,2025.615,2a.3a.1,J.2.4,Europe,Netherlands
A/NewMexico/1/2026,2026.007,2a.3a.1,J.2.4.2,North America,USA
