sequence_id,date,clade,subclade,region,country
A/Sydney/15/2022,2022.158,5a.2a,C.1,Oceania,Australia
A/Bahrain/9875/2022,2022.275,5a.2a,C.1,West Asia,Bahrain
A/HongKong/35/2022,2022.905,5a.2a,C.1.7,China,Hong Kong
A/Victoria/3193/2023,2023.968,5a.2a,C.1.7.1,Oceania,Australia
A/Darwin/375/2023,2023.801,5a.2a,C.1.7.1,Oceania,Australia
A/Darwin/463/2023,2023.837,5a.2a,C.1.7.1,Oceania,Australia
A/Darwin/517/2023,2023.856,5a.2a,C.1.7.1,Oceania,Australia
A/Darwin/23/2023,2023.133,5a.2a,C.1.7,Oceania,Australia
A/Bangladesh/1015/2023,2023.473,5a.2a,C.1.7,South Asia,Bangladesh
A/Bangladesh/1033/2023,2023.39,5a.2a,C.1.7,South Asia,Bangladesh
A/Taranaki/6/2023,2023.684,5a.2a,C.1.7,Oceania,New Zealand
A/Waikato/1/2023,2023.407,5a.2a,C.1.7,Oceania,New Zealand
A/Taranaki/7/2023,2023.749,5a.2a,C.1.7,Oceania,New Zealand
A/Wellington/58/2023,2023.629,5a.2a,C.1.7,Oceania,New Zealand
A/TimorLeste/53/2023,2023.974,5a.2a,C.1.7,Southeast Asia,East Timor
A/Guyane/502/2023,2023.988,5a.2a,C.1.7,South America,French Guiana
A/Wellington/15/2023,2023.264,5a.2a,C.1.7,Oceania,New Zealand
A/Latvia/12-063410/2023,2023.968,5a.2a,C.1.7,Europe,Latvia
A/SuratThani/374/2023,2023.771,5a.2a,C.1.7,Southeast Asia,Thailand
A/Vietnam/PF424073/2024,2024.078,5a.2a,C.1.7.2,Southeast Asia,Vietnam
A/Yaounde/23V-12711/2023,2023.979,5a.2a,C.1.7.2,Africa,Cameroon
A/NewYork/74/2023,2023.996,5a.2a,C.1.7.2,North America,USA
A/Kanagawa/AC2311/2023,2023.758,5a.2a,C.1.7.2,Japan Korea,Japan
A/Washington/4/2024,2024.001,5a.2a,C.1.7.2,North America,USA
A/Canberra/366/2023,2023.864,5a.2a,C.1.7.2,Oceania,Australia
A/Ontario/RV03880/2024,2024.387,5a.2a,C.1.7.2,North America,Canada
A/India/PUN-NIV323546/2021,2021.473,5a.2a,C.1,South Asia,India
A/SriLanka/27/2022,2022.988,5a.2a,C.1,South Asia,Sri Lanka
A/India/PUN-QC_21_40/2021,2021.763,5a.2a,C.1,South Asia,India
A/India/Pun-NIV328484/2021,2021.514,5a.2a,C.1,South Asia,India
A/India/Pune-NIVCOV2220294/2022,2022.412,5a.2a,C.1.2,South Asia,India
A/India/Pune-Nivsari_22_700/2022,2022.437,5a.2a,C.1.2,South Asia,India
A/SriLanka/11/2022,2022.867,5a.2a,C.1.2,South Asia,Sri Lanka
A/Singapore/TT0086/2022,2022.664,5a.2a,C.1.2,Southeast Asia,Singapore
A/Wisconsin/77/2022,2022.856,5a.2a,C.1.2,North America,USA
A/Maine/10/2022,2022.826,5a.2a,C.1.2,North America,USA
A/Wisconsin/111/2022,2022.974,5a.2a,C.1.2,North America,USA
A/Victoria/4876/2022,2022.621,5a.2a,C.1.2,Oceania,Australia
A/AbuDhabi/4092/2022,2022.516,5a.2a,C.1.2,West Asia,United Arab Emirates
A/India/1871/2022,2022.634,5a.2a,C.1.2,South Asia,India
A/Singapore/TT0247/2022,2022.818,5a.2a,C.1.2,Southeast Asia,Singapore
A/India/6265/2022,2022.801,5a.2a,C.1.2,South Asia,India
A/India/6263/2022,2022.744,5a.2a,C.1.2,South Asia,India
A/India/Pune-NIVCoV376234/2021,2021.278,5a.2a,C.1,South Asia,India
A/Madagascar/807/2023,2023.215,5a.2a,C.1.5,Africa,Madagascar
A/TimorLeste/238/2022,2022.105,5a.2a,C.1.5,Southeast Asia,East Timor
A/Singapore/TT0122/2022,2022.719,5a.2a,C.1.5,Southeast Asia,Singapore
A/Lebanon/48/2023,2023.012,5a.2a,C.1.5,West Asia,Lebanon
A/Victoria/7/2023,2023.012,5a.2a,C.1.5,Oceania,Australia
A/Bahrain/6302/2022,2022.81,5a.2a,C.1.5,West Asia,Bahrain
A/TimorLeste/13/2023,2023.086,5a.2a,C.1.5,Southeast Asia,East Timor
A/Madagascar/7647/2022,2022.968,5a.2a,C.1.5,Africa,Madagascar
A/TimorLeste/12/2023,2023.073,5a.2a,C.1.5,Southeast Asia,East Timor
A/Bahrain/9931/2021,2021.574,5a.2a,C.1,West Asia,Bahrain
A/Ghana/2711/2022,2022.399,5a.2a.1,C.1.1,Africa,Ghana
A/SouthAfrica/R07916/2022,2022.486,5a.2a.1,C.1.1,Africa,South Africa
A/Mozambique/3666/2022,2022.84,5a.2a.1,C.1.1,Africa,Mozambique
A/Iceland/9716/2024,2024.231,5a.2a.1,C.1.1,Europe,Iceland
A/Wakayama/86/2023,2023.503,5a.2a.1,C.1.1,Japan Korea,Japan
A/Neimenggu-Zizhijining/SWL130/2024,2024.01,5a.2a.1,C.1.1,China,China
A/Sichuan-Qingyang/SWL11495/2023,2023.695,5a.2a.1,C.1.1,China,China
A/Thessaloniki/224/2023,2022.144,5a.2a.1,C.1.1,Europe,Greece
A/RiodeJaneiro/21460/2022,2022.259,5a.2a.1,C.1.1,South America,Brazil
A/Wisconsin/67/2022,2022.815,5a.2a.1,C.1.1,North America,USA
A/Norway/36237/2022,2022.758,5a.2a.1,C.1.1,Europe,Norway
A/Norway/1502/2023,2023.062,5a.2a.1,C.1.1,Europe,Norway
A/Victoria/5135/2022,2022.834,5a.2a.1,C.1.1,Oceania,Australia
A/Saitama/1/2022,2022.651,5a.2a.1,C.1.1,Japan Korea,Japan
A/Denmark/3032/2022,2022.648,5a.2a.1,C.1.1,Europe,Denmark
A/Georgia/12/2022,2022.684,5a.2a.1,C.1.1,North America,USA
A/Lisbon/528/2022,2022.659,5a.2a.1,C.1.1,Europe,Portugal
A/CzechRepublic/5176/2022,2022.908,5a.2a.1,C.1.1,Europe,Czech Republic
A/Paris/55384/2022,2022.733,5a.2a.1,C.1.1,Europe,France
A/Yokohama/16/2024,2024.146,5a.2a.1,C.1.1,Japan Korea,Japan
A/France/ARA-HCL023116771101/2023,2023.429,5a.2a.1,C.1.1,Europe,France
A/SaoPaulo/IAL/3572,2023.64,5a.2a.1,C.1.1,South America,Brazil
A/Brisbane/792/2022,2022.695,5a.2a.1,C.1.1,Oceania,Australia
A/Norway/31153/2022,2022.664,5a.2a.1,C.1.1,Europe,Norway
A/Lisbon/529/2022,2022.664,5a.2a.1,C.1.1,Europe,Portugal
A/Uppsala/1/2022,2022.656,5a.2a.1,C.1.1,Europe,Sweden
A/Austria/1539344/2022,2022.588,5a.2a.1,C.1.1,Europe,Austria
A/Croatia/86404/2022,2022.495,5a.2a.1,C.1.1,Europe,Croatia
A/Yokohama/92/2023,2023.275,5a.2a.1,D,Japan Korea,Japan
A/Maryland/28/2023,2023.163,5a.2a.1,D,North America,USA
A/Wrexham/9194/2022,2022.933,5a.2a.1,D,Europe,United Kingdom
A/Uppsala/6/2022,2022.812,5a.2a.1,D,Europe,Sweden
A/Slovakia/3480/2023,2023.221,5a.2a.1,D.1,Europe,Slovakia
A/Slovakia/3337/2023,2023.218,5a.2a.1,D.1,Europe,Slovakia
A/Wisconsin/58/2023,2023.659,5a.2a.1,D.1,North America,USA
A/SaoPaulo/357220039-IAL/2023,2023.505,5a.2a.1,D.1,South America,Brazil
A/Bangladesh/9008/2024,2024.802,5a.2a.1,D.1,South Asia,Bangladesh
A/Luxembourg/LNS9847495/2024,2024.097,5a.2a.1,D.1,Europe,Luxembourg
A/Niger/6452/2023,2023.7,5a.2a.1,D.1,Africa,Niger
A/Valdivia/91543/2023,2023.897,5a.2a.1,D.1,South America,Chile
A/Iceland/38673/2023,2023.93,5a.2a.1,D.1,Europe,Iceland
A/RhodeIsland/29/2024,2024.143,5a.2a.1,D.1,North America,USA
A/England/234740361/2023,2023.801,5a.2a.1,D.1,Europe,United Kingdom
A/France/PAC-HCL023174632401/2023,2023.832,5a.2a.1,D.1,Europe,France
A/Illinois/18/2023,2023.678,5a.2a.1,D.1,North America,USA
A/Visby/SE23-16217/2023,2023.968,5a.2a.1,D.1,Europe,Sweden
A/Yokohama/9/2024,2024.07,5a.2a.1,D.1,Japan Korea,Japan
A/Wisconsin/47/2022,2022.662,5a.2a.1,D,North America,USA
A/Thuringen/73/2022,2022.947,5a.2a.1,D,Europe,Germany
A/WestVirginia/30/2022,2022.719,5a.2a.1,D,North America,USA
A/Alaska/14/2023,2023.722,5a.2a.1,D.2,North America,USA
A/HongKong/3074/2023,2023.892,5a.2a.1,D.2,China,Hong Kong
A/Washington/41/2024,2024.214,5a.2a.1,D.2,North America,USA
A/Oregon/44/2024,2024.296,5a.2a.1,D.2,North America,USA
A/Catalonia/NSVH102162320/2023,2023.7,5a.2a.1,D.2,Europe,Spain
A/Norway/79/2024,2024.007,5a.2a.1,D.2,Europe,Norway
A/Kanagawa/AC2330/2023,2023.821,5a.2a.1,D.2,Japan Korea,Japan
A/Senegal/2377/2023,2023.812,5a.2a.1,D.2,Africa,Senegal
A/Yokohama/216/2023,2023.982,5a.2a.1,D.2,Japan Korea,Japan
A/Akita/1/2024,2024.198,5a.2a.1,D.2,Japan Korea,Japan
A/Victoria/4897/2022-egg,2022.752,5a.2a.1,D,Oceania,Australia
A/Victoria/4897/2022,2022.752,5a.2a.1,D,Oceania,Australia
A/SuratThani/P1107/2023,2023.188,5a.2a.1,D,Southeast Asia,Thailand
A/Colombia/5824/2023,2023.325,5a.2a.1,D,South America,Colombia
A/RioDeJaneiro/11707/2024,2024.731,5a.2a.1,D,South America,Brazil
A/Peru/6218Aaqww/2024,2024.343,5a.2a.1,D,South America,Peru
A/SaoPaulo/357820342-IAL/2024,2024.463,5a.2a.1,D.4,South America,Brazil
A/Massachusetts/76/2024,2024.633,5a.2a.1,D,North America,USA
A/VinaDelMar/9736/2025,2025.081,5a.2a.1,D,South America,Chile
A/Talca/87003/2024,2024.84,5a.2a.1,D,South America,Chile
A/Visby/SE24-03521/2024,2024.176,5a.2a.1,D,Europe,Sweden
A/Galicia/SCQ/2213,2024.52,5a.2a.1,D,Europe,Spain
A/Tajikistan/2-1057/2024,2024.135,5a.2a.1,D.5,West Asia,Tajikistan
A/Colombia/7676/2024,2024.816,5a.2a.1,D.5,South America,Colombia
A/Belgium/S8168/2024,2024.848,5a.2a.1,D.5,Europe,Belgium
A/Victoria/1429/2024,2024.512,5a.2a.1,D.5,Oceania,Australia
A/Sydney/1356/2024,2024.827,5a.2a.1,D.5,Oceania,Australia
A/Tocantins/IAL/5205,2024.654,5a.2a.1,D.5,South America,Brazil
A/Talca/56143/2024,2024.542,5a.2a.1,D.5,South America,Chile
A/SouthDakota/INBRE-02483/2022,2022.001,5a.2a.1,D,North America,USA
A/Wisconsin/9/2023,2023.048,5a.2a.1,D,North America,USA
A/Wisconsin/43/2023,2023.278,5a.2a.1,D,North America,USA
A/Victoria/2972/2023,2023.845,5a.2a.1,D,Oceania,Australia
A/Victoria/2811/2023,2023.505,5a.2a.1,D,Oceania,Australia
A/Murcia/1880/2023,2023.538,5a.2a.1,D.3,Europe,Spain
A/Palermo/105656/2023,2023.799,5a.2a.1,D.3,Europe,Italy
A/Catalonia/NSAV198281926/2023,2023.678,5a.2a.1,D.3,Europe,Spain
A/Darwin/441/2023,2023.834,5a.2a.1,D.3,Oceania,Australia
A/Oman/8248/2024,2024.49,5a.2a.1,D.3,West Asia,Oman
A/Austria/1806350/2025,2025.234,5a.2a.1,D.3.1,Europe,Austria
A/Yamagata/120/2025,2025.547,5a.2a.1,D.3.1,Japan Korea,Japan
A/Uganda/7369/2026,2026.27,5a.2a.1,D.3.1,Africa,Uganda
A/Guangdong-Meijang/SWL11631/2025,2025.766,5a.2a.1,D.3.1,China,China
A/Iceland/9037/2025,2025.21,5a.2a.1,D.3.1,Europe,Iceland
A/Yunnan-Linxiang/SWL1306/2026,2026.141,5a.2a.1,D.3.1,China,China
A/Ireland/64087/2025,2025.659,5a.2a.1,D.3.1,Europe,Ireland
A/Zhejiang-Shangcheng/SWL12324/2025,2025.653,5a.2a.1,D.3.1,China,China
A/VinaDelMar/70942/2025,2025.645,5a.2a.1,D.3.1,South America,Chile
A/VinaDelMar/75200/2025,2025.675,5a.2a.1,D.3.1,South America,Chile
A/Norway/6872/2025,2025.316,5a.2a.1,D.3.1,Europe,Norway
A/Ulsan/1763/2025,2025.801,5a.2a.1,D.3.1,Japan Korea,South Korea
A/Yamagata/152/2025,2025.842,5a.2a.1,D.3.1,Japan Korea,Japan
A/Tasmania/318/2025,2025.33,5a.2a.1,D.3.1,Oceania,Australia
A/WesternAustralia/2526215001/2025,2025.716,5a.2a.1,D.3.1,Oceania,Australia
A/SouthAfrica/Nicd-R00326/2026,2026.073,5a.2a.1,D.3.1,Africa,South Africa
A/SouthAfrica/8588/2025,2025.689,5a.2a.1,D.3.1,Africa,South Africa
A/Tokyo/EIS10-554/2024,2024.608,5a.2a.1,D.3.1,Japan Korea,Japan
A/Bahrain/25220003050/2025,2025.119,5a.2a.1,D.3.1,West Asia,Bahrain
A/Victoria/1959/2024,2024.6,5a.2a.1,D.3.1,Oceania,Australia
A/Bangladesh/4162/2025,2025.886,5a.2a.1,D.3.1,South Asia,Bangladesh
A/Wales/9753/2025,2025.305,5a.2a.1,D.3.1,Europe,United Kingdom
A/Maldives/1994/2025,2025.648,5a.2a.1,D.3.1,South Asia,Maldives
A/Maldives/1416/2025,2025.495,5a.2a.1,D.3.1,South Asia,Maldives
A/WesternAustralia/2521214782/2025,2025.579,5a.2a.1,D.3.1,Oceania,Australia
A/Tokyo/EIS13-268/2025,2025.492,5a.2a.1,D.3.1,Japan Korea,Japan
A/Yokohama/51/2025,2025.618,5a.2a.1,D.3.1,Japan Korea,Japan
A/Semey/3536/2025,2025.823,5a.2a.1,D.3.1,West Asia,Kazakhstan
A/Lao/2484/2025,2025.925,5a.2a.1,D.3.1,Southeast Asia,Laos
A/Ireland/22942/2025,2025.138,5a.2a.1,D.3.1,Europe,Ireland
A/India/PUD-NIV25-1169/2025,2025.212,5a.2a.1,D.3.1,South Asia,India
A/Denmark/2595/2025,2025.245,5a.2a.1,D.3.1,Europe,Denmark
A/Ireland/53292/2025,2025.527,5a.2a.1,D.3.1,Europe,Ireland
A/Ayutthaya/1573/2025,2025.467,5a.2a.1,D.3.1,Southeast Asia,Thailand
A/SriLanka/BC63March2026/2025,2025.341,5a.2a.1,D.3.1,South Asia,Sri Lanka
A/Maldives/2087/2025,2025.673,5a.2a.1,D.3.1,South Asia,Maldives
A/Lao/1733/2025,2025.725,5a.2a.1,D.3.1,Southeast Asia,Laos
A/Yokohama/46/2025,2025.303,5a.2a.1,D.3.1,Japan Korea,Japan
A/StPetersburg/RII-MH248598S/2025,2025.399,5a.2a.1,D.3.1,West Asia,Russia
A/WesternAustralia/2513415748/2025,2025.366,5a.2a.1,D.3.1,Oceania,Australia
A/Belgium/S7395/2025,2025.645,5a.2a.1,D.3.1,Europe,Belgium
A/Uruguay/365/2025,2025.316,5a.2a.1,D.3.1,South America,Uruguay
A/Ehime/29/2025,2025.692,5a.2a.1,D.3.1,Japan Korea,Japan
A/Colombia/9232/2025,2025.87,5a.2a.1,D.3.1,South America,Colombia
A/Wisconsin/151/2025,2025.832,5a.2a.1,D.3.1,North America,USA
A/SouthAfrica/8013/2025,2025.632,5a.2a.1,D.3.1,Africa,South Africa
A/Wisconsin/123/2025,2025.653,5a.2a.1,D.3.1,North America,USA
A/Uruguay/645/2025,2025.404,5a.2a.1,D.3.1,South America,Uruguay
A/Uruguay/806/2025,2025.44,5a.2a.1,D.3.1,South America,Uruguay
A/Victoria/3054/2025,2025.799,5a.2a.1,D.3.1,Oceania,Australia
A/Colombia/3102/2025,2025.804,5a.2a.1,D.3.1,South America,Colombia
A/Victoria/3161/2025,2025.908,5a.2a.1,D.3.1,Oceania,Australia
A/Ghana/9697/2025,2025.867,5a.2a.1,D.3.1,Africa,Ghana
A/Missouri/11/2025,2025.081,5a.2a.1,D.3.1,North America,USA
A/Missouri/11/2025-egg,2025.081,5a.2a.1,D.3.1,North America,USA
A/Belgium/57/2025,2025.368,5a.2a.1,D.3.1,Europe,Belgium
A/Vinadelmar/58933/2025,2025.533,5a.2a.1,D.3.1,South America,Chile
A/Bhutan/2373/2026,2026.07,5a.2a.1,D.3.1,South Asia,Bhutan
A/Bhutan/2030/2026,2026.155,5a.2a.1,D.3.1,South Asia,Bhutan
A/Bhutan/1502/2026,2026.232,5a.2a.1,D.3.1,South Asia,Bhutan
A/Ohio/256/2025,2025.719,5a.2a.1,D.3.1,North America,USA
A/Wisconsin/115/2025,2025.525,5a.2a.1,D.3.1,North America,USA
A/Austria/1811362/2025,2025.284,5a.2a.1,D.3.1,Europe,Austria
A/Trang/92/2025,2025.404,5a.2a.1,D.3.1,Southeast Asia,Thailand
A/Wisconsin/109/2025,2025.371,5a.2a.1,D.3.1,North America,USA
A/Valencia/VAHNSI_09_1447/2025,2025.385,5a.2a.1,D.3.1,Europe,Spain
A/Switzerland/VD-CHUV-860453099212/2025,2025.349,5a.2a.1,D.3.1,Europe,Switzerland
A/VinaDelMar/28295/2025,2025.234,5a.2a.1,D.3.1,South America,Chile
A/Guam/6251/2025,2025.275,5a.2a.1,D.3.1,Oceania,Guam
A/Germany/LRMCflu_0008/2025,2025.607,5a.2a.1,D.3.1,Europe,Germany
A/CzechRepublic/3267/2025,2025.527,5a.2a.1,D.3.1,Europe,Czech Republic
A/WesternAustralia/2518116273/2025,2025.495,5a.2a.1,D.3.1,Oceania,Australia
A/Netherlands/2104/2025,2025.426,5a.2a.1,D.3.1,Europe,Netherlands
A/Denmark/3328/2025,2025.747,5a.2a.1,D.3.1,Europe,Denmark
A/Tokyo/EIS11-980/2025,2025.201,5a.2a.1,D.3.1,Japan Korea,Japan
A/Hungary/281/2024,2024.788,5a.2a.1,D.3.1,Europe,Hungary
A/UnitedKingdom/15471/2024,2024.996,5a.2a.1,D.3.1,Europe,United Kingdom
A/Denmark/3010/2025,2025.456,5a.2a.1,D.3.1,Europe,Denmark
A/WesternAustralia/2435412941/2024,2024.966,5a.2a.1,D.3.1,Oceania,Australia
A/Colorado/218/2024,2024.794,5a.2a.1,D.3.1,North America,USA
A/Maldives/1488/2025,2025.508,5a.2a.1,D.3.1,South Asia,Maldives
A/Bangkok/1803/2025,2025.5,5a.2a.1,D.3.1,Southeast Asia,Thailand
A/Yasothon/407/2025,2025.859,5a.2a.1,D.3.1,Southeast Asia,Thailand
A/Darwin/1015/2025,2025.503,5a.2a.1,D.3.1,Oceania,Australia
A/Estonia/Inf657/2025,2025.021,5a.2a.1,D.3.1.1,Europe,Estonia
A/Michigan/103/2025,2025.47,5a.2a.1,D.3.1.1,North America,USA
A/Shanghai-Jingan/SWL11157/2026,2026.363,5a.2a.1,D.3.1.1,China,China
A/SuratThani/P1958/2026,2026.305,5a.2a.1,D.3.1.1,Southeast Asia,Thailand
A/SaudiArabia/25070900138/2025,2025.519,5a.2a.1,D.3.1.1,West Asia,Saudi Arabia
A/Wisconsin/171/2025,2025.9,5a.2a.1,D.3.1.1,North America,USA
ARI_26_0747,2026.536,5a.2a.1,D.3.1.1,Africa,Ghana
FS-26-7279,2026.632,5a.2a.1,D.3.1.1,Africa,Ghana
A/Nepal/N754/2025,2025.966,5a.2a.1,D.3.1.1,South Asia,Nepal
A/Umea/SE26-05888/2026,2026.396,5a.2a.1,D.3.1.1,Europe,Sweden
A/Surgut/RII-MH290527S/2026,2026.149,5a.2a.1,D.3.1.1,West Asia,Russia
A/Surgut/RII-MH290544S/2026,2026.232,5a.2a.1,D.3.1.1,West Asia,Russia
A/WesternAustralia/2522015131/2025,2025.601,5a.2a.1,D.3.1.1,Oceania,Australia
A/Yokohama/50/2025,2025.393,5a.2a.1,D.3.1.1,Japan Korea,Japan
A/Vietnam/PF325306/2025,2025.659,5a.2a.1,D.3.1.1,Southeast Asia,Vietnam
A/Bangladesh/4769/2025,2025.81,5a.2a.1,D.3.1.1,South Asia,Bangladesh
A/VinaDelMar/104932/2025,2025.936,5a.2a.1,D.3.1.1,South America,Chile
A/Qatar/47-VI-250069678/2025,2025.695,5a.2a.1,D.3.1.1,West Asia,Qatar
A/Zambia/176/2026,2026.127,5a.2a.1,D.3.1.1,Africa,Zambia
A/Zambia/254/2026,2026.196,5a.2a.1,D.3.1.1,Africa,Zambia
A/Tunisia/210/2026,2025.996,5a.2a.1,D.3.1.1,Africa,Tunisia
A/Switzerland/UN-SNRCI-HUG-20091/2025,2025.999,5a.2a.1,D.3.1.1,Europe,Switzerland
A/Victoria/183/2026,2026.232,5a.2a.1,D.3.1.1,Oceania,Australia
A/Belgium/S9986/2025,2025.947,5a.2a.1,D.3.1.1,Europe,Belgium
A/Shanghai-Huangpu/SWL1992/2026,2026.325,5a.2a.1,D.3.1.1,China,China
A/Croatia/HZJZ-9191/2025,2025.774,5a.2a.1,D.3.1.1,Europe,Croatia
FPI23651,2026.136,5a.2a.1,D.3.1.1,South America,Peru
A/Vietnam/6123/2026,2026.152,5a.2a.1,D.3.1.1,Southeast Asia,Vietnam
A/SouthAfrica/Path-CERI-C076651/2026,2026.366,5a.2a.1,D.3.1.1,Africa,South Africa
A/SaoPaulo/LEIAL7515/2026,2026.04,5a.2a.1,D.3.1.1,South America,Brazil
A/Estonia/KL10895/2026,2026.24,5a.2a.1,D.3.1.1,Europe,Estonia
A/Waikato/2/2026,2026.492,5a.2a.1,D.3.1.1,Oceania,New Zealand
A/Lisbon/809/2025,2025.442,5a.2a.1,D.3.1.1,Europe,Portugal
A/Ireland/25701/2026,2026.212,5a.2a.1,D.3.1.1,Europe,Ireland
A/Virginia/50/2026,2026.207,5a.2a.1,D.3.1.1,North America,USA
A/SouthAfrica/PATH-CERI-C078625/2026,2026.566,5a.2a.1,D.3.1.1,West Asia,Qatar
A/SriLanka/42/2026,2026.621,5a.2a.1,D.3.1.1,South Asia,Sri Lanka
A/Croatia/HZJZ-9756/2026,2026.492,5a.2a.1,D.3.1.1,Europe,Croatia
A/India_PUN/NIV_26_520/2026,2026.256,5a.2a.1,D.3.1.1,South Asia,India
A/WesternAustralia/2622416316/2026,2026.612,5a.2a.1,D.3.1.1,Oceania,Australia
A/Wisconsin/56/2026,2026.333,5a.2a.1,D.3.1.1,North America,USA
A/Tokyo/EIS90-024/2026,2026.223,5a.2a.1,D.3.1.1,Japan Korea,Japan
A/Wisconsin/184/2025,2025.941,5a.2a.1,D.3.1.1,North America,USA
A/MatoGrossoDoSul/501094261-IAL/2026,2026.305,5a.2a.1,D.3.1.1,South America,Brazil
A/Denmark/2393/2026,2026.327,5a.2a.1,D.3.1.1,Europe,Denmark
A/Victoria/225/2026,2026.267,5a.2a.1,D.3.1.1,Oceania,Australia
A/Wisconsin/60/2026,2026.481,5a.2a.1,D.3.1.1,North America,USA
A/Bhutan/7/2026,2026.448,5a.2a.1,D.3.1.1,South Asia,Bhutan
A/StPetersburg/RII-MH291314S/2026,2026.303,5a.2a.1,D.3.1.1,West Asia,Russia
A/Valladolid/5932/2026,2026.278,5a.2a.1,D.3.1.1,Europe,Spain
A/SriLanka/31/2026,2026.579,5a.2a.1,D.3.1.1,South Asia,Sri Lanka
A/Tokyo/EIS15-208/2026,2026.579,5a.2a.1,D.3.1.1,Japan Korea,Japan
A/Jiangxi-Zhanggong/SWL8378/2026,2026.568,5a.2a.1,D.3.1.1,China,China
A/Tak/P3734/2026,2026.607,5a.2a.1,D.3.1.1,Southeast Asia,Thailand
A/Shanghai-Putuo/SWL11242/2026,2026.596,5a.2a.1,D.3.1.1,China,China
A/Tokyo/EIS91-090/2026,2026.615,5a.2a.1,D.3.1.1,Japan Korea,Japan
A/WesternAustralia/2618308290/2026,2026.5,5a.2a.1,D.3.1.1,Oceania,Australia
A/Catalonia/NSVH133554323/2026,2026.648,5a.2a.1,D.3.1.1,Europe,Spain
A/Victoria/444/2026,2026.667,5a.2a.1,D.3.1.1,Oceania,Australia
A/Yokohama/16/2026,2026.473,5a.2a.1,D.3.1.1,Japan Korea,Japan
A/Valladolid/5916/2026,2026.232,5a.2a.1,D.3.1.1,Europe,Spain
A/Tokyo/EIS91-029/2026,2026.388,5a.2a.1,D.3.1.1,Japan Korea,Japan
A/Wisconsin/62/2026,2026.503,5a.2a.1,D.3.1.1,North America,USA
A/Pennsylvania/121/2026,2026.585,5a.2a.1,D.3.1.1,North America,USA
A/StPetersburg/RII-MH252398S/2025,2025.64,5a.2a.1,D.3.1.1,West Asia,Russia
A/Shanghai-Pudongxin/SWL12672/2025,2025.845,5a.2a.1,D.3.1.1,China,China
A/Victoria/258/2026,2026.404,5a.2a.1,D.3.1.1,Oceania,Australia
A/France/OCC-RELAB-HCL026088709301/2026,2026.426,5a.2a.1,D.3.1.1,Europe,France
A/Rzeszow/165/2026,2026.073,5a.2a.1,D.3.1.1,Europe,Poland
A/Tokyo/EIS14-699/2026,2026.158,5a.2a.1,D.3.1.1,Japan Korea,Japan
A/Victoria/176/2026,2026.149,5a.2a.1,D.3.1.1,Oceania,Australia
A/Iceland/25-40630/2025,2025.914,5a.2a.1,D.3.1.1,Europe,Iceland
A/Maldives/1280/2026,2026.33,5a.2a.1,D.3.1.1,South Asia,Maldives
A/Massachusetts/55/2026,2026.259,5a.2a.1,D.3.1.1,North America,USA
A/Tokyo/EIS91-011/2026,2026.314,5a.2a.1,D.3.1.1,Japan Korea,Japan
A/Netherlands/997/2026,2026.218,5a.2a.1,D.3.1.1,Europe,Netherlands
A/Nevada/33/2026,2026.078,5a.2a.1,D.3.1.1,North America,USA
A/England/USAFSAM-18256/2026,2026.059,5a.2a.1,D.3.1.1,Europe,United Kingdom
A/Bulgaria/4402/2025,2025.996,5a.2a.1,D.3.1.1,Europe,Bulgaria
A/Tokyo/EIS14-383/2025,2025.979,5a.2a.1,D.3.1.1,Japan Korea,Japan
A/RhodeIsland/40/2026,2026.158,5a.2a.1,D.3.1.1,North America,USA
A/Yoshkar/Ola/599/CRIE/2026,2026.075,5a.2a.1,D.3.1.1,West Asia,Russia
A/Sweden/SE26-50228/2026,2026.04,5a.2a.1,D.3.1.1,Europe,Sweden
A/Ostersund/SE26-06046/2026,2026.434,5a.2a.1,D.3.1.1,Europe,Sweden
A/HongKong/78/2026,2026.023,5a.2a.1,D.3.1.1,China,Hong Kong
A/Croatia/HZJZ-9190/2025,2025.878,5a.2a.1,D.3.1.1,Europe,Croatia
A/Turkiye/HSGM-S2526-INF3/2025,2025.87,5a.2a.1,D.3.1.1,West Asia,Turkey
A/Luxembourg/LNS9332092/2025,2025.947,5a.2a.1,D.3.1.1,Europe,Luxembourg
A/WesternAustralia/2601615150/2026,2026.042,5a.2a.1,D.3.1.1,Oceania,Australia
A/Turkiye/P1047/2025,2025.999,5a.2a.1,D.3.1.1,West Asia,Turkey
A/Zhejiang-Haishu/SWL11981/2025,2025.936,5a.2a.1,D.3.1.1,China,China
A/Victoria/3225/2025,2025.993,5a.2a.1,D.3.1.1,Oceania,Australia
A/Spain/VC-PESE-005196/2026,2026.13,5a.2a.1,D.3.1.1,Europe,Spain
A/Jiangxi-Xihu/SWL1234/2026,2026.19,5a.2a.1,D.3.1.1,China,China
A/Vietnam/6111/2026,2026.368,5a.2a.1,D.3.1.1,Southeast Asia,Vietnam
A/Thuringen/86/2026,2026.015,5a.2a.1,D.3.1.1,Europe,Germany
A/Denmark/3509/2025,2025.832,5a.2a.1,D.3.1.1,Europe,Denmark
A/Belgium/S9992/2025,2025.944,5a.2a.1,D.3.1.1,Europe,Belgium
A/Yunnan-Xianggelila/SWL11012/2026,2026.478,5a.2a.1,D.3.1.1,China,China
