sequence_id,date
A/Yekaterinburg/RII-MH292441S/2026,2026.034
A/Tak/P3479/2026,2026.552
A/ThesprotiaGR/SENT10499/2025,2025.96
A/Yokohama/15/2026,2026.13
A/Lisbon/96/2026,2026.251
A/Slovakia/uvzsr-2626/2026,2026.185
A/Uganda/UVRI_KSW8722/2026,2026.358
A/Netherlands/3104/2025,2025.963
A/Lithuania/P25-70281/2025,2025.974
A/India/PUD_NIV26_742/2026,2026.127
A/StPetersburg/RII-MH291326S/2026,2026.341
A/StPetersburg/RII-25-5484S/2026,2026.297
A/Victoria/3234B/2023,2023.93
A/Vasteras/SE23-14213/2023,2023.525
A/Venezuela/4978/2023,2023.779
A/Victoria/167/2024,2024.242
A/Switzerland/94675/2023,2023.947
A/Muscat/7234671/2023,2023.755
A/Oman/7407/2023,2023.944
A/Kanagawa/IC2338/2023,2023.947
A/Oklahoma/5/2024,2024.105
A/Slovenia/49/2024,2024.583
A/Vietnam/PF224067/2024,2024.141
A/Vietnam/PF324072/2024,2024.258
A/Wakayama/33/2024,2024.892
A/Vietnam/PF524545/2025,2024.988
A/Guangxi-Longzhou/1484/2025,2025.437
A/Vietnam/5108/2025,2025.179
A/Vietnam/2472/2024,2024.72
A/Vietnam/PF125261/2025,2025.544
A/Vietnam/5067/2025,2025.16
A/SuratThani/1486/2025,2025.448
A/Lao/740/2025,2025.388
A/Lao/510/2025,2025.327
A/Netherlands/1747/2023,2023.801
A/Vietnam/PF224396/2024,2024.758
A/ChiangRai/1932/2024,2024.236
A/Zhejiang-Nanhu/130/2024,2024.097
A/Colorado/6/2024,2024.004
A/Slovenia/21/2024,2024.001
A/Zhejiang-Haishu/1908/2024,2024.428
A/Shanghai-Fengxian/1912/2023,2023.79
A/Vietnam/PF224039/2024,2024.078
A/Colombia/1744/2024,2024.764
A/Colombia/1472/2024,2024.482
A/Zamyn-Uud/33/2024,2024.01
A/Zhejiang-Xiuzhou/385/2023,2023.93
A/Tokyo/EIS10-618/2024,2024.624
A/Guyana/10084/2024,2024.406
A/BosniaHerzegovina/1149/2024,2024.182
A/Switzerland/47775/2024,2024.255
A/Sydney/711/2024,2024.518
A/Uganda/UVRI_KIS6777/2024,2024.862
A/Zhejiang-Zhangxing/1831/2025,2025.782
A/Zhejiang-Wuxin/1244/2025,2025.226
A/TianjinHebei/117/2024,2024.001
A/CoteDIvoire/824/2024,2024.198
A/Iceland/9695/2024,2024.228
A/Zhejiang-Longwan/1195/2024,2024.214
A/Sichuan-Qingyang/1586/2024,2024.365
A/Latvia/1-066146/2024,2024.053
A/YoshkarOla/RII-MH172459S/2024,2024.105
A/Guizhou-Yilongxin/2738/2024,2024.766
A/Yunnan-Wenshan/11051/2024,2024.843
A/Yunnan-Mengliandaizulahuzuwazuzizhi/1185/2024,2024.98
A/Vaxjo/SE24-17397/2024,2024.958
A/Belgium/S8309/2024,2024.895
A/Jilin-Ningjiang/1204/2025,2025.097
A/Perth/815/2024,2024.411
A/Yamanashi/24026/2024,2024.138
A/Kazakhstan/13/2023,2023.358
A/Bangladesh/3015/2024,2024.122
A/Ghana/1122/2024,2024.561
A/Ghana/1500/2024,2024.72
A/Ghana/394/2025,2025.081
A/Slovenia/1634/2023,2023.741
A/Netherlands/1674/2023,2023.662
A/Halmstad/5/2023,2023.659
A/Arica/52920/2024,2024.499
A/Argentina/116/2024,2024.329
A/Ireland/24704/2024,2024.108
A/Darwin/1067/2024,2024.499
A/Denmark/1612/2023,2023.738
A/Romania/564337/2024,2024.048
A/Valparaiso/7570/2024,2024.064
A/Valparaiso/11568/2024,2024.113
A/Ghana/942/2025,2025.138
A/Ghana/3370/2024,2024.43
A/Galicia/GA-CHUAC-118/2024,2024.474
A/Salalah/52425062/2024,2024.657
A/Bangladesh/8022/2024,2024.54
A/England/242400295/2024,2024.419
A/Colombia/1601/2024,2024.835
A/Sharjah/1768/2024,2024.862
A/Thessaloniki/C-5273/2023,2023.938
A/Zhejiang-Shangcheng/1895/2024,2024.69
A/Victoria/587/2025,2025.295
A/Turkmenistan/801/2025,2024.933
A/France/NOR-IPP21111/2023,2023.703
A/Netherlands/3144/2023,2023.966
A/Bhutan/1490/2023,2023.626
A/Sydney/878/2023,2023.752
A/Norway/8239/2023,2023.563
A/SouthAfrica/8483/2024,2024.775
A/Nevada/32/2023,2023.81
A/Canberra/302/2023,2023.777
A/Victoria/2906/2023,2023.856
A/Lao/F4672/2023,2023.79
A/Montenegro/244677/2023,2023.949
A/Belgium/S03252/2023,2023.76
A/Paraiba/2023-044623-IEC/2023,2023.741
A/Catalonia/NSVH102161296/2023,2023.695
A/Maldives/1772/2023,2023.741
A/Sweden/SE24-52465/2024,2024.086
A/Ynysfach/348/2024,2024.504
A/Croatia/HZJZ_6179/2023,2023.829
A/Ireland/17646/2024,2024.157
A/Washington/207/2024,2024.373
A/India/PUN-NIV24_1168/2024,2024.217
A/Virginia/41/2024,2024.917
A/Bhutan/2209/2024,2024.958
A/Para/2024-013575-IEC/2024,2024.234
A/Norway/4754/2024,2024.488
A/Catalonia/NSVH102423723/2024,2024.695
A/Catalonia/NSVH102421648/2024,2024.684
A/Guizhou-Nanming/1639/2025,2025.284
A/Wyoming/24/2025,2025.188
A/Wisconsin/154/2024,2024.818
A/Tokyo/EIS11-171/2024,2024.917
A/Sydney/16/2025,2025.056
A/Guam/5965/2025,2025.16
A/SaoPaulo/357389770-IAL/2023,2023.889
A/Lisbon/177/2024,2024.499
A/France/PAC-HCL025088704302/2025,2025.407
A/Fiji/295/2024,2024.843
A/Ecuador/6629/2024,2024.958
A/Peru/2104/2025,2025.401
A/Lisbon/662/2025,2025.253
A/Victoria/436/2025,2025.199
A/Victoria/3620/2024,2024.988
A/ZabaykalskyKrai/562-3V/2025,2025.193
A/Ecuador/6687/2025,2025.018
A/Ohio/253/2024,2024.567
A/Yakutia/198-11V/2025,2025.001
A/Yokohama/40/2025,2025.215
A/Hungary/305/2024,2024.911
A/Austria/MUW1790184/2025,2025.084
A/Reunion/CHU724122775301/2024,2024.993
A/Parma/50/2024,2024.859
A/Suriname/207/2025,2025.19
A/Slovenia/NLZOH-8008-21-2023/2024,2024.903
A/SchleswigHolstein/54/2024,2024.848
A/Croatia/HZJZ_8382/2025,2025.021
A/Luxembourg/LNS8590557/2025,2025.16
A/Kosovo/3406/2024,2024.996
A/Switzerland/SNRCI-HUG-46478886/2024,2024.887
A/Bulgaria/2825/2025,2025.237
A/Fujian-Pinghe/31/2025,2025.149
A/Lyon/242033699/2025,2024.999
A/Norway/7644/2025,2025.396
A/Mold/3754/2025,2025.651
A/Tasmania/557/2025,2025.462
A/Canberra/382/2023,2023.884
A/Maldives/Male-NIV241365/2023,2023.988
A/Maldives/2125/2023,2023.911
A/BanskaBystrica/83/2024,2024.064
A/Yokosuka/2/2024,2024.214
A/Lisbon/216/2023,2023.955
A/Victoria/99/2024,2024.146
A/Victoria/800/2024,2024.433
A/Sydney/761/2024,2024.507
A/Bahrain/8389/2024,2024.698
A/SaudiArabia/PHL/FS8301/2024,2024.512
A/Pennsylvania/234/2024,2024.501
A/Victoria/3568/2024,2024.824
A/Estonia/KL4538/2025,2025.152
A/Victoria/3627/2024,2024.835
A/Kanagawa/IC2405/2024,2024.914
A/Yokohama/49/2025,2025.36
A/Yokosuka/3/2025,2025.04
A/Yokohama/111/2024,2024.949
A/Beijing-Chaoyang/11253/2024,2024.422
A/Samoa/34/2024,2024.818
A/Wellington/85/2024,2024.619
A/Croatia/3644/2024,2024.567
A/Ranong/DAI458/2024,2024.597
A/Yangon/I080/2024,2024.873
A/SriLanka/36/2025,2025.36
A/SriLanka/R5_BC35/2025,2025.045
A/SriLanka/100/2024,2024.766
A/France/PDL-RELAB-IPP02068/2025,2025.073
A/Tasmania/627/2025,2025.514
A/SriLanka/BC60March2026,2025.168
A/Stockholm/SE24-53070/2024,2024.307
A/Victoria/958/2024,2024.433
A/Victoria/928/2024,2024.411
A/Victoria/478/2024,2024.367
A/Perth/836/2024,2024.482
A/Taiwan/C21735/2025,2025.007
A/Norway/9843/2024,2024.955
A/Minnesota/97/2024,2024.594
A/Tokyo/EIS10-591/2024,2024.619
A/Lithuania/MB250102_0073/2024,2024.977
A/Victoria/3507/2024,2024.714
A/Vietnam/25366/2025,2025.823
A/Valdivia/13322/2025,2025.103
A/Slovenia/NLZOH-8008-21-513/2025,2025.103
A/SouthAfrica/R05190/2025,2025.429
A/SouthAfrica/3360/2025,2025.245
A/SouthAfrica/4820/2025,2025.399
A/SouthAfrica/5736/2025,2025.484
A/SouthAfrica/8320/2025,2025.656
A/Netherlands/2095/2025,2025.481
A/Tokyo/EIS13-360/2025,2025.555
A/Oman/CPHL_7255092/2025,2025.664
A/Xinjiang-Changji/1952/2025,2025.212
A/Croatia/31CRV/2025,2025.27
A/Zhejiang-Shangcheng/12993/2025,2025.848
A/Zhejiang-Shangcheng/11853/2025,2025.514
A/Vietnam/PF226156/2026,2026.325
A/Zhejiang-Shangcheng/12399/2025,2025.667
A/Jonkoping/SE25-09086/2025,2025.56
A/Yasothon/B259/2025,2025.738
A/Wales/715/2025,2025.251
A/Qinghai-Tongren/1347/2025,2025.421
A/SouthAfrica/4119/2025,2025.327
A/Vladivostok/25/2025,2025.708
A/Yokosuka/10/2025,2025.673
A/Sichuan-Qingyang/8316/2025,2025.629
A/Belgium/56/2025,2025.36
A/Wisconsin/100/2025,2025.264
A/Vladivostok/4/2025,2025.149
A/Slovakia/uvzsr-40435/2025,2025.177
A/Switzerland/UN-SNRCI-HUG-47661090/2025,2025.229
